date,advertiser_id,campaign,channel,channel_kind,ad_group,impressions,clicks,spend_krw,mql
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,9657,70,81772,2
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,15632,110,123016,4
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,11092,72,75567,2
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,7790,67,74839,3
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,6363,49,54624,2
2026-05-16,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,4445,34,32205,1
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,16639,127,131790,4
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,15530,127,129160,4
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,6595,48,58915,1
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,11338,88,87732,3
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,13166,94,101470,3
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,9449,67,68343,2
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,12349,100,118085,4
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,5743,45,43501,1
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,7106,48,51847,1
2026-05-17,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,6366,46,48706,1
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,34107,286,305144,10
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,25788,203,228164,8
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,19721,161,156843,5
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,30213,249,281762,10
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,10725,81,91079,3
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,36059,242,250803,8
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,16607,114,114838,4
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,8982,75,78036,2
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,17975,135,153069,4
2026-05-18,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,10678,84,85323,3
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,46621,317,354401,10
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,38730,307,298569,11
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,15600,118,142106,4
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,20378,140,164036,6
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,35543,296,326004,12
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,22152,178,198590,7
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,32193,255,247859,8
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,13667,113,127064,3
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,9977,70,74928,2
2026-05-19,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,21937,153,157474,4
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,68207,442,420804,16
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,30946,231,261110,7
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,28556,196,190934,7
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,23729,204,238024,7
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,42241,270,260708,11
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,17385,148,155383,4
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,38862,279,324955,12
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,22626,150,153821,5
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,14100,92,98448,3
2026-05-20,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,19231,153,139629,5
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,40947,287,302705,10
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,32156,238,249183,10
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,22384,190,223988,8
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,22846,189,190897,8
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,15890,130,148311,5
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,29299,192,195422,7
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,25173,198,216260,7
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,13229,100,107937,4
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,15999,133,126918,4
2026-05-21,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,14553,103,113108,4
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,49519,360,353285,12
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,43082,320,327365,12
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,33688,255,265100,8
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,25275,217,248623,7
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,19764,168,183660,5
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,22080,187,180028,6
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,41621,317,321009,14
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,11515,84,78843,3
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,24142,185,202562,8
2026-05-22,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,18460,124,128785,5
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,19219,148,151430,4
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,16315,119,134875,4
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,9523,80,80672,3
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,11829,98,105458,3
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,13116,99,97310,4
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,17851,129,134302,4
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,10539,71,79310,2
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,4619,38,35821,1
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,5693,39,43233,1
2026-05-23,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,11274,95,86673,3
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,15972,108,110851,3
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,24147,160,170933,5
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,12483,89,91074,2
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,16824,110,114654,3
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,7716,65,65307,2
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,11355,88,86586,3
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,13773,97,106316,3
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,9619,79,79902,2
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,4589,33,34778,1
2026-05-24,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,6960,50,51672,1
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,32793,279,277734,9
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,38581,255,267578,8
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,18212,135,148080,5
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,37554,249,283331,11
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,18765,147,167136,5
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,17826,147,162969,5
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,29026,237,257000,10
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,19182,152,172823,4
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,11774,78,85624,2
2026-05-25,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,12422,89,95669,2
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,56407,471,454679,20
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,21539,172,187084,7
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,30447,233,249287,8
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,18001,125,137438,5
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,42410,287,284535,9
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,36787,254,274297,10
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,24793,173,185065,6
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,16481,120,112348,4
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,16160,131,127700,5
2026-05-26,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,17497,144,149214,5
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,31692,244,243012,9
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,42138,277,283688,8
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,31262,218,224940,7
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,30280,205,207620,9
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,15478,128,149328,4
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,25527,204,207276,7
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,24130,186,213842,6
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,10794,70,76786,2
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,16658,114,116048,3
2026-05-27,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,19028,143,147402,4
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,29838,225,225507,7
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,42020,350,361838,13
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,19369,127,123955,4
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,23837,177,192316,5
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,39456,258,276358,10
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,37400,262,272346,10
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,19020,144,170297,5
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,14757,106,100759,4
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,17399,128,120312,5
2026-05-28,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,19583,142,137264,4
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,43547,292,318544,12
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,49549,349,356159,14
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,39412,273,327174,9
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,24464,160,170650,4
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,20327,138,160915,4
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,20018,147,155878,5
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,40211,301,311526,10
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,13072,99,106152,4
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,20176,158,144251,6
2026-05-29,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,22384,150,139048,6
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,14180,106,105733,3
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,14366,112,123670,3
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,6106,41,41092,1
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,13960,111,107784,4
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,9219,76,85251,2
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,12648,84,80917,2
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,10593,83,99553,3
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,7802,66,73525,2
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,5201,37,36045,1
2026-05-30,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,4438,33,35596,1
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,타겟기업_리스트,18454,128,142315,4
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,링크드인_ABM,global,직무_타겟,16780,131,157636,4
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,브랜드_키워드,10289,81,97337,3
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,솔루션_키워드,10465,83,95340,2
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,구글_검색,global,경쟁사_키워드,12283,94,103661,2
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_A,18723,139,145677,4
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,메타_리드,global,리드폼_B,11942,87,87011,3
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,브랜드_키워드,6155,48,52070,1
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,일반_키워드,4163,33,36550,1
2026-05-31,ADV-AWS,AWS Korea Summit 리드젠,네이버_검색광고,domestic,경쟁사_키워드,9836,82,94269,3
2026-05-01,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,32279,220,331531,12
2026-05-01,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,18868,124,176515,6
2026-05-01,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,13383,74,92355,4
2026-05-01,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,21938,133,193068,8
2026-05-01,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,8778,57,81225,3
2026-05-01,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,28540,161,211588,7
2026-05-01,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,10456,67,100819,3
2026-05-02,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,15053,105,140401,4
2026-05-02,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,12674,80,100109,4
2026-05-02,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,4855,36,52954,1
2026-05-02,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,5287,39,56015,2
2026-05-02,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,6417,38,50757,1
2026-05-02,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,10559,61,82529,3
2026-05-02,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,5966,40,57973,1
2026-05-03,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,14443,93,114954,4
2026-05-03,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,12319,83,110990,4
2026-05-03,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,5550,33,47125,1
2026-05-03,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,4874,32,42631,1
2026-05-03,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,6748,45,56241,2
2026-05-03,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,6689,49,64546,2
2026-05-03,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,6377,38,56217,2
2026-05-04,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,27448,189,276664,11
2026-05-04,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,26713,158,220761,7
2026-05-04,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,15420,92,127569,5
2026-05-04,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,11092,82,117929,4
2026-05-04,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,13222,82,101298,3
2026-05-04,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,15820,108,142767,6
2026-05-04,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,13382,100,125523,5
2026-05-05,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,26897,170,205388,7
2026-05-05,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,24179,176,238285,9
2026-05-05,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,12655,88,106383,3
2026-05-05,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,9736,65,91075,4
2026-05-05,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,10049,70,94029,3
2026-05-05,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,10938,73,109279,4
2026-05-05,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,19492,112,143085,5
2026-05-06,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,27661,154,224563,9
2026-05-06,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,36498,207,305963,9
2026-05-06,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,13403,99,120414,5
2026-05-06,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,8231,58,87129,2
2026-05-06,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,14800,89,131362,4
2026-05-06,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,21868,140,200934,6
2026-05-06,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,9877,61,85259,2
2026-05-07,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,24732,139,194831,7
2026-05-07,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,28282,192,289327,11
2026-05-07,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,21869,126,164006,6
2026-05-07,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,10797,68,94484,2
2026-05-07,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,7691,47,70848,2
2026-05-07,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,8839,66,91594,3
2026-05-07,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,17844,124,175341,5
2026-05-08,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,42386,235,322752,11
2026-05-08,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,26530,182,264783,8
2026-05-08,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,16275,104,151986,5
2026-05-08,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,8102,54,65132,3
2026-05-08,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,16711,120,148576,6
2026-05-08,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,19968,131,187037,6
2026-05-08,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,19179,110,137753,6
2026-05-09,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,9701,60,84689,3
2026-05-09,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,15425,99,148845,5
2026-05-09,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,3496,23,29147,1
2026-05-09,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,7822,49,70211,2
2026-05-09,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,5185,38,57037,1
2026-05-09,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,9109,59,84441,3
2026-05-09,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,5265,31,43796,1
2026-05-10,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,6611,47,69602,2
2026-05-10,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,14332,92,126100,4
2026-05-10,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,5523,31,40267,1
2026-05-10,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,6424,38,45429,1
2026-05-10,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,4613,33,44177,1
2026-05-10,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,9606,58,77323,2
2026-05-10,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,3406,25,35711,1
2026-05-11,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,41916,266,335148,15
2026-05-11,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,17427,130,169742,5
2026-05-11,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,8468,63,85178,3
2026-05-11,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,16896,106,153937,5
2026-05-11,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,12195,81,109105,3
2026-05-11,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,17779,104,152083,4
2026-05-11,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,15455,98,147430,4
2026-05-12,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,40242,238,293048,12
2026-05-12,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,24486,141,191837,5
2026-05-12,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,8526,61,87714,2
2026-05-12,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,14854,91,119671,5
2026-05-12,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,11758,86,122140,4
2026-05-12,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,9368,65,82837,3
2026-05-12,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,22124,138,175101,6
2026-05-13,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,26955,160,227776,6
2026-05-13,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,37001,266,388532,16
2026-05-13,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,15924,117,139706,5
2026-05-13,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,7943,49,66409,2
2026-05-13,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,19458,145,195628,6
2026-05-13,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,23157,136,177662,6
