date,store_code,store_name,store_type,city,category,traffic,transactions,units_sold,gross_sales,discount_amt,net_sales,avg_ticket
2026-05-04,HN01,스타필드하남,mall,경기,마사지바,641,8,10,218195,0,218195,27274
2026-05-04,HN01,스타필드하남,mall,경기,바디로션바,641,8,13,280282,0,280282,35035
2026-05-04,HN01,스타필드하남,mall,경기,배쓰밤,641,30,48,678853,0,678853,22628
2026-05-04,HN01,스타필드하남,mall,경기,비누,641,14,19,284899,0,284899,20349
2026-05-04,HN01,스타필드하남,mall,경기,샤워젤,641,11,17,333478,0,333478,30316
2026-05-04,HN01,스타필드하남,mall,경기,샴푸바,641,14,19,441462,0,441462,31533
2026-05-04,HN01,스타필드하남,mall,경기,액세서리,641,4,5,42873,0,42873,10718
2026-05-04,HN01,스타필드하남,mall,경기,페이스마스크,641,12,18,398262,0,398262,33188
2026-05-04,HN01,스타필드하남,mall,경기,헤어,641,6,9,207560,0,207560,34593
2026-05-04,PG01,현대판교,dept,경기,기프트,474,16,26,1996564,176013,1820551,113784
2026-05-04,PG01,현대판교,dept,경기,립,474,10,15,201297,0,201297,20129
2026-05-04,PG01,현대판교,dept,경기,마사지바,474,6,7,149755,0,149755,24959
2026-05-04,PG01,현대판교,dept,경기,바디로션바,474,6,7,145743,0,145743,24290
2026-05-04,PG01,현대판교,dept,경기,배쓰밤,474,28,46,654421,0,654421,23372
2026-05-04,PG01,현대판교,dept,경기,비누,474,9,14,205986,0,205986,22887
2026-05-04,PG01,현대판교,dept,경기,샤워젤,474,9,15,276400,0,276400,30711
2026-05-04,PG01,현대판교,dept,경기,샴푸바,474,10,14,319710,0,319710,31971
2026-05-04,PG01,현대판교,dept,경기,액세서리,474,2,2,18805,0,18805,9402
2026-05-04,PG01,현대판교,dept,경기,페이스마스크,474,12,17,380850,0,380850,31737
2026-05-04,PG01,현대판교,dept,경기,헤어,474,6,7,168013,0,168013,28002
2026-05-04,BS01,신세계센텀,dept,부산,기프트,403,17,22,1634379,92358,1542021,90707
2026-05-04,BS01,신세계센텀,dept,부산,립,403,7,11,147070,0,147070,21010
2026-05-04,BS01,신세계센텀,dept,부산,마사지바,403,4,5,101282,0,101282,25320
2026-05-04,BS01,신세계센텀,dept,부산,바디로션바,403,3,4,87421,0,87421,29140
2026-05-04,BS01,신세계센텀,dept,부산,배쓰밤,403,21,30,390874,0,390874,18613
2026-05-04,BS01,신세계센텀,dept,부산,비누,403,5,7,103396,0,103396,20679
2026-05-04,BS01,신세계센텀,dept,부산,샤워젤,403,6,9,166831,0,166831,27805
2026-05-04,BS01,신세계센텀,dept,부산,샴푸바,403,5,6,134340,0,134340,26868
2026-05-04,BS01,신세계센텀,dept,부산,액세서리,403,3,5,47102,0,47102,15700
2026-05-04,BS01,신세계센텀,dept,부산,페이스마스크,403,11,13,272614,0,272614,24783
2026-05-04,BS01,신세계센텀,dept,부산,헤어,403,4,5,115983,0,115983,28995
2026-05-04,DG01,현대대구,dept,대구,기프트,370,12,15,1115417,107655,1007762,83980
2026-05-04,DG01,현대대구,dept,대구,립,370,5,6,82249,0,82249,16449
2026-05-04,DG01,현대대구,dept,대구,마사지바,370,2,2,40437,0,40437,20218
2026-05-04,DG01,현대대구,dept,대구,바디로션바,370,4,6,131370,0,131370,32842
2026-05-04,DG01,현대대구,dept,대구,배쓰밤,370,18,27,379575,0,379575,21087
2026-05-04,DG01,현대대구,dept,대구,비누,370,4,6,85395,0,85395,21348
2026-05-04,DG01,현대대구,dept,대구,샤워젤,370,6,7,137695,0,137695,22949
2026-05-04,DG01,현대대구,dept,대구,샴푸바,370,7,8,177534,0,177534,25362
2026-05-04,DG01,현대대구,dept,대구,액세서리,370,1,1,9185,0,9185,9185
2026-05-04,DG01,현대대구,dept,대구,페이스마스크,370,10,16,328203,0,328203,32820
2026-05-04,DG01,현대대구,dept,대구,헤어,370,3,4,93934,0,93934,31311
2026-05-05,MD01,명동본점,flagship,서울,기프트,1019,35,43,3314013,195635,3118378,89096
2026-05-05,MD01,명동본점,flagship,서울,립,1019,12,16,227214,0,227214,18934
2026-05-05,MD01,명동본점,flagship,서울,마사지바,1019,11,18,378983,0,378983,34453
2026-05-05,MD01,명동본점,flagship,서울,바디로션바,1019,9,11,237196,0,237196,26355
2026-05-05,MD01,명동본점,flagship,서울,배쓰밤,1019,74,89,1241407,0,1241407,16775
2026-05-05,MD01,명동본점,flagship,서울,비누,1019,17,25,378856,0,378856,22285
2026-05-05,MD01,명동본점,flagship,서울,샤워젤,1019,13,16,314053,0,314053,24157
2026-05-05,MD01,명동본점,flagship,서울,샴푸바,1019,19,31,719716,0,719716,37879
2026-05-05,MD01,명동본점,flagship,서울,액세서리,1019,4,6,56434,0,56434,14108
2026-05-05,MD01,명동본점,flagship,서울,페이스마스크,1019,21,32,719469,0,719469,34260
2026-05-05,MD01,명동본점,flagship,서울,헤어,1019,10,12,286050,0,286050,28605
2026-05-05,GN01,강남신세계,dept,서울,기프트,657,17,28,2056646,143847,1912799,112517
2026-05-05,GN01,강남신세계,dept,서울,립,657,11,17,222788,0,222788,20253
2026-05-05,GN01,강남신세계,dept,서울,마사지바,657,9,14,287677,0,287677,31964
2026-05-05,GN01,강남신세계,dept,서울,바디로션바,657,8,10,209807,0,209807,26225
2026-05-05,GN01,강남신세계,dept,서울,배쓰밤,657,42,56,781390,0,781390,18604
2026-05-05,GN01,강남신세계,dept,서울,비누,657,11,17,246811,0,246811,22437
2026-05-05,GN01,강남신세계,dept,서울,샤워젤,657,11,15,286797,0,286797,26072
2026-05-05,GN01,강남신세계,dept,서울,샴푸바,657,14,22,511761,0,511761,36554
2026-05-05,GN01,강남신세계,dept,서울,액세서리,657,4,4,35430,0,35430,8857
2026-05-05,GN01,강남신세계,dept,서울,페이스마스크,657,17,26,539718,0,539718,31748
2026-05-05,GN01,강남신세계,dept,서울,헤어,657,8,11,253089,0,253089,31636
2026-05-05,HD01,홍대,street,서울,기프트,588,16,20,1431331,136184,1295147,80946
2026-05-05,HD01,홍대,street,서울,립,588,9,12,156582,0,156582,17398
2026-05-05,HD01,홍대,street,서울,마사지바,588,3,3,62526,0,62526,20842
2026-05-05,HD01,홍대,street,서울,바디로션바,588,3,4,81928,0,81928,27309
2026-05-05,HD01,홍대,street,서울,배쓰밤,588,18,26,342448,0,342448,19024
2026-05-05,HD01,홍대,street,서울,비누,588,8,10,143447,0,143447,17930
2026-05-05,HD01,홍대,street,서울,샤워젤,588,5,6,114994,0,114994,22998
2026-05-05,HD01,홍대,street,서울,샴푸바,588,8,12,269516,0,269516,33689
2026-05-05,HD01,홍대,street,서울,액세서리,588,3,3,26149,0,26149,8716
2026-05-05,HD01,홍대,street,서울,페이스마스크,588,12,19,392418,0,392418,32701
2026-05-05,HD01,홍대,street,서울,헤어,588,4,5,113642,0,113642,28410
2026-05-05,JS01,잠실롯데,dept,서울,기프트,638,27,45,3379081,251187,3127894,115847
2026-05-05,JS01,잠실롯데,dept,서울,립,638,12,16,222467,0,222467,18538
2026-05-05,JS01,잠실롯데,dept,서울,마사지바,638,7,9,181914,0,181914,25987
2026-05-05,JS01,잠실롯데,dept,서울,바디로션바,638,4,4,87952,0,87952,21988
2026-05-05,JS01,잠실롯데,dept,서울,배쓰밤,638,38,57,792593,0,792593,20857
2026-05-05,JS01,잠실롯데,dept,서울,비누,638,11,17,238881,0,238881,21716
2026-05-05,JS01,잠실롯데,dept,서울,샤워젤,638,7,10,180914,0,180914,25844
2026-05-05,JS01,잠실롯데,dept,서울,샴푸바,638,9,13,312869,0,312869,34763
2026-05-05,JS01,잠실롯데,dept,서울,액세서리,638,3,4,34924,0,34924,11641
2026-05-05,JS01,잠실롯데,dept,서울,페이스마스크,638,20,24,490606,0,490606,24530
2026-05-05,JS01,잠실롯데,dept,서울,헤어,638,8,13,316150,0,316150,39518
2026-05-05,YD01,여의도IFC,mall,서울,기프트,479,13,17,1262086,93779,1168307,89869
2026-05-05,YD01,여의도IFC,mall,서울,립,479,7,10,140994,0,140994,20142
2026-05-05,YD01,여의도IFC,mall,서울,마사지바,479,5,7,145853,0,145853,29170
2026-05-05,YD01,여의도IFC,mall,서울,바디로션바,479,3,4,83303,0,83303,27767
2026-05-05,YD01,여의도IFC,mall,서울,배쓰밤,479,22,36,485642,0,485642,22074
2026-05-05,YD01,여의도IFC,mall,서울,비누,479,6,8,112429,0,112429,18738
2026-05-05,YD01,여의도IFC,mall,서울,샤워젤,479,4,5,98886,0,98886,24721
2026-05-05,YD01,여의도IFC,mall,서울,샴푸바,479,7,11,256971,0,256971,36710
2026-05-05,YD01,여의도IFC,mall,서울,액세서리,479,1,1,9413,0,9413,9413
2026-05-05,YD01,여의도IFC,mall,서울,페이스마스크,479,11,17,376317,0,376317,34210
2026-05-05,YD01,여의도IFC,mall,서울,헤어,479,6,9,206898,0,206898,34483
2026-05-05,CE01,코엑스,mall,서울,기프트,563,13,16,1201910,66159,1135751,87365
2026-05-05,CE01,코엑스,mall,서울,립,563,7,9,119426,0,119426,17060
2026-05-05,CE01,코엑스,mall,서울,마사지바,563,3,4,82799,0,82799,27599
2026-05-05,CE01,코엑스,mall,서울,바디로션바,563,4,6,120102,0,120102,30025
2026-05-05,CE01,코엑스,mall,서울,배쓰밤,563,19,28,369049,0,369049,19423
2026-05-05,CE01,코엑스,mall,서울,비누,563,6,8,114320,0,114320,19053
2026-05-05,CE01,코엑스,mall,서울,샤워젤,563,5,6,110023,0,110023,22004
2026-05-05,CE01,코엑스,mall,서울,샴푸바,563,9,13,305171,0,305171,33907
2026-05-05,CE01,코엑스,mall,서울,액세서리,563,3,4,37229,0,37229,12409
2026-05-05,CE01,코엑스,mall,서울,페이스마스크,563,7,10,221066,0,221066,31580
2026-05-05,CE01,코엑스,mall,서울,헤어,563,7,8,180581,0,180581,25797
2026-05-05,HN01,스타필드하남,mall,경기,기프트,593,25,31,2256431,162634,2093797,83751
2026-05-05,HN01,스타필드하남,mall,경기,립,593,10,12,166412,0,166412,16641
2026-05-05,HN01,스타필드하남,mall,경기,마사지바,593,5,8,166977,0,166977,33395
2026-05-05,HN01,스타필드하남,mall,경기,바디로션바,593,6,7,151544,0,151544,25257
2026-05-05,HN01,스타필드하남,mall,경기,배쓰밤,593,31,38,513959,0,513959,16579
2026-05-05,HN01,스타필드하남,mall,경기,비누,593,12,18,251907,0,251907,20992
2026-05-05,HN01,스타필드하남,mall,경기,샤워젤,593,9,11,215306,0,215306,23922
2026-05-05,HN01,스타필드하남,mall,경기,샴푸바,593,11,15,357157,0,357157,32468
2026-05-05,HN01,스타필드하남,mall,경기,액세서리,593,4,4,34724,0,34724,8681
2026-05-05,HN01,스타필드하남,mall,경기,페이스마스크,593,12,20,412145,0,412145,34345
2026-05-05,HN01,스타필드하남,mall,경기,헤어,593,7,8,179755,0,179755,25679
2026-05-05,PG01,현대판교,dept,경기,기프트,540,24,39,2770809,226043,2544766,106031
2026-05-05,PG01,현대판교,dept,경기,립,540,11,16,214199,0,214199,19472
2026-05-05,PG01,현대판교,dept,경기,마사지바,540,7,10,205890,0,205890,29412
2026-05-05,PG01,현대판교,dept,경기,바디로션바,540,7,8,164300,0,164300,23471
2026-05-05,PG01,현대판교,dept,경기,배쓰밤,540,39,60,817576,0,817576,20963
2026-05-05,PG01,현대판교,dept,경기,비누,540,9,14,206086,0,206086,22898
2026-05-05,PG01,현대판교,dept,경기,샤워젤,540,10,15,282278,0,282278,28227
2026-05-05,PG01,현대판교,dept,경기,샴푸바,540,9,10,226193,0,226193,25132
2026-05-05,PG01,현대판교,dept,경기,액세서리,540,4,5,47213,0,47213,11803
2026-05-05,PG01,현대판교,dept,경기,페이스마스크,540,13,19,409371,0,409371,31490
2026-05-05,PG01,현대판교,dept,경기,헤어,540,7,8,193576,0,193576,27653
2026-05-05,BS01,신세계센텀,dept,부산,기프트,429,13,20,1559060,86562,1472498,113269
2026-05-05,BS01,신세계센텀,dept,부산,립,429,4,6,80806,0,80806,20201
2026-05-05,BS01,신세계센텀,dept,부산,마사지바,429,3,3,61727,0,61727,20575
2026-05-05,BS01,신세계센텀,dept,부산,바디로션바,429,4,6,129847,0,129847,32461
2026-05-05,BS01,신세계센텀,dept,부산,배쓰밤,429,28,46,638250,0,638250,22794
2026-05-05,BS01,신세계센텀,dept,부산,비누,429,7,9,127688,0,127688,18241
2026-05-05,BS01,신세계센텀,dept,부산,샤워젤,429,6,9,174665,0,174665,29110
2026-05-05,BS01,신세계센텀,dept,부산,샴푸바,429,7,9,208705,0,208705,29815
2026-05-05,BS01,신세계센텀,dept,부산,액세서리,429,2,2,18380,0,18380,9190
2026-05-05,BS01,신세계센텀,dept,부산,페이스마스크,429,11,13,290358,0,290358,26396
2026-05-05,BS01,신세계센텀,dept,부산,헤어,429,4,5,117808,0,117808,29452
2026-05-05,DG01,현대대구,dept,대구,기프트,327,10,13,966220,68766,897454,89745
2026-05-05,DG01,현대대구,dept,대구,립,327,5,7,100194,0,100194,20038
2026-05-05,DG01,현대대구,dept,대구,마사지바,327,3,3,64330,0,64330,21443
2026-05-05,DG01,현대대구,dept,대구,바디로션바,327,2,3,60593,0,60593,30296
2026-05-05,DG01,현대대구,dept,대구,배쓰밤,327,13,20,286167,0,286167,22012
2026-05-05,DG01,현대대구,dept,대구,비누,327,5,7,100572,0,100572,20114
2026-05-05,DG01,현대대구,dept,대구,샤워젤,327,3,3,55023,0,55023,18341
2026-05-05,DG01,현대대구,dept,대구,샴푸바,327,6,8,183741,0,183741,30623
2026-05-05,DG01,현대대구,dept,대구,액세서리,327,1,1,8593,0,8593,8593
2026-05-05,DG01,현대대구,dept,대구,페이스마스크,327,10,13,288419,0,288419,28841
2026-05-05,DG01,현대대구,dept,대구,헤어,327,3,4,97482,0,97482,32494
2026-05-06,MD01,명동본점,flagship,서울,기프트,989,35,57,4356207,321319,4034888,115282
2026-05-06,MD01,명동본점,flagship,서울,립,989,16,25,341829,0,341829,21364
2026-05-06,MD01,명동본점,flagship,서울,마사지바,989,10,14,304770,0,304770,30477
2026-05-06,MD01,명동본점,flagship,서울,바디로션바,989,8,12,249722,0,249722,31215
2026-05-06,MD01,명동본점,flagship,서울,배쓰밤,989,50,73,1045912,0,1045912,20918
2026-05-06,MD01,명동본점,flagship,서울,비누,989,20,30,450918,0,450918,22545
2026-05-06,MD01,명동본점,flagship,서울,샤워젤,989,13,20,387881,0,387881,29837
2026-05-06,MD01,명동본점,flagship,서울,샴푸바,989,16,23,512729,0,512729,32045
2026-05-06,MD01,명동본점,flagship,서울,액세서리,989,5,6,54379,0,54379,10875
2026-05-06,MD01,명동본점,flagship,서울,페이스마스크,989,17,28,579141,0,579141,34067
2026-05-06,MD01,명동본점,flagship,서울,헤어,989,11,13,314260,0,314260,28569
2026-05-06,GN01,강남신세계,dept,서울,기프트,691,33,46,3524279,283150,3241129,98216
2026-05-06,GN01,강남신세계,dept,서울,립,691,9,14,182211,0,182211,20245
2026-05-06,GN01,강남신세계,dept,서울,마사지바,691,8,13,268014,0,268014,33501
2026-05-06,GN01,강남신세계,dept,서울,바디로션바,691,5,6,121818,0,121818,24363
2026-05-06,GN01,강남신세계,dept,서울,배쓰밤,691,32,39,523977,0,523977,16374
2026-05-06,GN01,강남신세계,dept,서울,비누,691,11,16,227946,0,227946,20722
2026-05-06,GN01,강남신세계,dept,서울,샤워젤,691,6,8,149264,0,149264,24877
2026-05-06,GN01,강남신세계,dept,서울,샴푸바,691,13,18,427568,0,427568,32889
2026-05-06,GN01,강남신세계,dept,서울,액세서리,691,3,4,36309,0,36309,12103
2026-05-06,GN01,강남신세계,dept,서울,페이스마스크,691,22,30,620172,0,620172,28189
2026-05-06,GN01,강남신세계,dept,서울,헤어,691,6,8,187702,0,187702,31283
2026-05-06,HD01,홍대,street,서울,기프트,627,14,18,1400012,117257,1282755,91625
2026-05-06,HD01,홍대,street,서울,립,627,7,11,147396,0,147396,21056
2026-05-06,HD01,홍대,street,서울,마사지바,627,4,6,122263,0,122263,30565
2026-05-06,HD01,홍대,street,서울,바디로션바,627,5,8,172737,0,172737,34547
2026-05-06,HD01,홍대,street,서울,배쓰밤,627,26,43,586257,0,586257,22548
2026-05-06,HD01,홍대,street,서울,비누,627,6,9,127749,0,127749,21291
2026-05-06,HD01,홍대,street,서울,샤워젤,627,6,10,189661,0,189661,31610
2026-05-06,HD01,홍대,street,서울,샴푸바,627,10,13,294557,0,294557,29455
2026-05-06,HD01,홍대,street,서울,액세서리,627,3,4,34363,0,34363,11454
2026-05-06,HD01,홍대,street,서울,페이스마스크,627,12,16,340398,0,340398,28366
2026-05-06,HD01,홍대,street,서울,헤어,627,4,5,114908,0,114908,28727
2026-05-06,JS01,잠실롯데,dept,서울,기프트,677,29,39,2951791,198158,2753633,94952
2026-05-06,JS01,잠실롯데,dept,서울,립,677,10,14,186472,0,186472,18647
2026-05-06,JS01,잠실롯데,dept,서울,마사지바,677,9,12,254507,0,254507,28278
2026-05-06,JS01,잠실롯데,dept,서울,바디로션바,677,5,7,139680,0,139680,27936
2026-05-06,JS01,잠실롯데,dept,서울,배쓰밤,677,41,62,842024,0,842024,20537
2026-05-06,JS01,잠실롯데,dept,서울,비누,677,15,23,334771,0,334771,22318
2026-05-06,JS01,잠실롯데,dept,서울,샤워젤,677,11,13,235414,0,235414,21401
2026-05-06,JS01,잠실롯데,dept,서울,샴푸바,677,16,24,543885,0,543885,33992
2026-05-06,JS01,잠실롯데,dept,서울,액세서리,677,5,6,52256,0,52256,10451
2026-05-06,JS01,잠실롯데,dept,서울,페이스마스크,677,22,26,556914,0,556914,25314
2026-05-06,JS01,잠실롯데,dept,서울,헤어,677,9,11,246086,0,246086,27342
2026-05-06,YD01,여의도IFC,mall,서울,기프트,461,14,17,1278002,83273,1194729,85337
2026-05-06,YD01,여의도IFC,mall,서울,립,461,6,8,107835,0,107835,17972
2026-05-06,YD01,여의도IFC,mall,서울,마사지바,461,4,6,122334,0,122334,30583
2026-05-06,YD01,여의도IFC,mall,서울,바디로션바,461,3,4,87107,0,87107,29035
2026-05-06,YD01,여의도IFC,mall,서울,배쓰밤,461,22,32,445407,0,445407,20245
2026-05-06,YD01,여의도IFC,mall,서울,비누,461,7,10,138697,0,138697,19813
2026-05-06,YD01,여의도IFC,mall,서울,샤워젤,461,3,3,57398,0,57398,19132
2026-05-06,YD01,여의도IFC,mall,서울,샴푸바,461,6,9,200621,0,200621,33436
2026-05-06,YD01,여의도IFC,mall,서울,액세서리,461,2,3,27088,0,27088,13544
2026-05-06,YD01,여의도IFC,mall,서울,페이스마스크,461,8,11,246856,0,246856,30857
2026-05-06,YD01,여의도IFC,mall,서울,헤어,461,5,6,147186,0,147186,29437
2026-05-06,CE01,코엑스,mall,서울,기프트,561,16,24,1778039,121037,1657002,103562
2026-05-06,CE01,코엑스,mall,서울,립,561,8,10,133631,0,133631,16703
2026-05-06,CE01,코엑스,mall,서울,마사지바,561,5,6,122152,0,122152,24430
2026-05-06,CE01,코엑스,mall,서울,바디로션바,561,3,3,64495,0,64495,21498
2026-05-06,CE01,코엑스,mall,서울,배쓰밤,561,30,37,494226,0,494226,16474
2026-05-06,CE01,코엑스,mall,서울,비누,561,6,9,125237,0,125237,20872
2026-05-06,CE01,코엑스,mall,서울,샤워젤,561,6,8,153919,0,153919,25653
2026-05-06,CE01,코엑스,mall,서울,샴푸바,561,7,8,179185,0,179185,25597
2026-05-06,CE01,코엑스,mall,서울,액세서리,561,2,2,18529,0,18529,9264
2026-05-06,CE01,코엑스,mall,서울,페이스마스크,561,14,21,463424,0,463424,33101
2026-05-06,CE01,코엑스,mall,서울,헤어,561,5,6,134805,0,134805,26961
2026-05-06,HN01,스타필드하남,mall,경기,기프트,548,17,20,1431293,137340,1293953,76114
2026-05-06,HN01,스타필드하남,mall,경기,립,548,8,12,156878,0,156878,19609
2026-05-06,HN01,스타필드하남,mall,경기,마사지바,548,7,9,186759,0,186759,26679
2026-05-06,HN01,스타필드하남,mall,경기,바디로션바,548,4,5,106045,0,106045,26511
2026-05-06,HN01,스타필드하남,mall,경기,배쓰밤,548,29,40,564175,0,564175,19454
2026-05-06,HN01,스타필드하남,mall,경기,비누,548,12,16,242151,0,242151,20179
2026-05-06,HN01,스타필드하남,mall,경기,샤워젤,548,8,10,184157,0,184157,23019
2026-05-06,HN01,스타필드하남,mall,경기,샴푸바,548,9,11,260322,0,260322,28924
2026-05-06,HN01,스타필드하남,mall,경기,액세서리,548,2,3,26341,0,26341,13170
2026-05-06,HN01,스타필드하남,mall,경기,페이스마스크,548,14,19,398007,0,398007,28429
2026-05-06,HN01,스타필드하남,mall,경기,헤어,548,6,8,186793,0,186793,31132
2026-05-06,PG01,현대판교,dept,경기,기프트,606,26,42,3208009,184044,3023965,116306
2026-05-06,PG01,현대판교,dept,경기,립,606,9,12,155932,0,155932,17325
2026-05-06,PG01,현대판교,dept,경기,마사지바,606,8,9,189134,0,189134,23641
2026-05-06,PG01,현대판교,dept,경기,바디로션바,606,8,11,223963,0,223963,27995
2026-05-06,PG01,현대판교,dept,경기,배쓰밤,606,37,58,782009,0,782009,21135
2026-05-06,PG01,현대판교,dept,경기,비누,606,14,23,336827,0,336827,24059
2026-05-06,PG01,현대판교,dept,경기,샤워젤,606,8,13,249867,0,249867,31233
2026-05-06,PG01,현대판교,dept,경기,샴푸바,606,11,15,354977,0,354977,32270
2026-05-06,PG01,현대판교,dept,경기,액세서리,606,2,2,17501,0,17501,8750
2026-05-06,PG01,현대판교,dept,경기,페이스마스크,606,17,22,484095,0,484095,28476
2026-05-06,PG01,현대판교,dept,경기,헤어,606,9,14,319304,0,319304,35478
2026-05-06,BS01,신세계센텀,dept,부산,기프트,417,16,19,1345956,75049,1270907,79431
2026-05-06,BS01,신세계센텀,dept,부산,립,417,5,7,98206,0,98206,19641
2026-05-06,BS01,신세계센텀,dept,부산,마사지바,417,3,3,60947,0,60947,20315
2026-05-06,BS01,신세계센텀,dept,부산,바디로션바,417,4,5,105572,0,105572,26393
2026-05-06,BS01,신세계센텀,dept,부산,배쓰밤,417,15,24,342302,0,342302,22820
2026-05-06,BS01,신세계센텀,dept,부산,비누,417,5,6,89500,0,89500,17900
2026-05-06,BS01,신세계센텀,dept,부산,샤워젤,417,4,5,92531,0,92531,23132
2026-05-06,BS01,신세계센텀,dept,부산,샴푸바,417,9,15,361460,0,361460,40162
2026-05-06,BS01,신세계센텀,dept,부산,액세서리,417,3,4,34435,0,34435,11478
2026-05-06,BS01,신세계센텀,dept,부산,페이스마스크,417,10,15,312556,0,312556,31255
2026-05-06,BS01,신세계센텀,dept,부산,헤어,417,4,5,123104,0,123104,30776
2026-05-06,DG01,현대대구,dept,대구,기프트,323,8,10,745969,66748,679221,84902
2026-05-06,DG01,현대대구,dept,대구,립,323,3,4,56704,0,56704,18901
2026-05-06,DG01,현대대구,dept,대구,마사지바,323,4,6,122336,0,122336,30584
2026-05-06,DG01,현대대구,dept,대구,바디로션바,323,2,3,60258,0,60258,30129
2026-05-06,DG01,현대대구,dept,대구,배쓰밤,323,17,25,342813,0,342813,20165
2026-05-06,DG01,현대대구,dept,대구,비누,323,5,6,85902,0,85902,17180
2026-05-06,DG01,현대대구,dept,대구,샤워젤,323,4,5,92799,0,92799,23199
2026-05-06,DG01,현대대구,dept,대구,샴푸바,323,6,8,175473,0,175473,29245
2026-05-06,DG01,현대대구,dept,대구,액세서리,323,1,1,8906,0,8906,8906
2026-05-06,DG01,현대대구,dept,대구,페이스마스크,323,8,11,246799,0,246799,30849
2026-05-06,DG01,현대대구,dept,대구,헤어,323,3,3,67567,0,67567,22522
2026-05-07,MD01,명동본점,flagship,서울,기프트,1075,34,48,3611217,257498,3353719,98638
2026-05-07,MD01,명동본점,flagship,서울,립,1075,14,22,295165,0,295165,21083
2026-05-07,MD01,명동본점,flagship,서울,마사지바,1075,9,11,234357,0,234357,26039
2026-05-07,MD01,명동본점,flagship,서울,바디로션바,1075,7,11,231295,0,231295,33042
2026-05-07,MD01,명동본점,flagship,서울,배쓰밤,1075,75,124,1630577,0,1630577,21741
2026-05-07,MD01,명동본점,flagship,서울,비누,1075,11,14,196841,0,196841,17894
2026-05-07,MD01,명동본점,flagship,서울,샤워젤,1075,11,17,328928,0,328928,29902
2026-05-07,MD01,명동본점,flagship,서울,샴푸바,1075,18,30,724389,0,724389,40243
2026-05-07,MD01,명동본점,flagship,서울,액세서리,1075,6,9,77019,0,77019,12836
2026-05-07,MD01,명동본점,flagship,서울,페이스마스크,1075,22,35,745261,0,745261,33875
2026-05-07,MD01,명동본점,flagship,서울,헤어,1075,11,16,374947,0,374947,34086
2026-05-07,GN01,강남신세계,dept,서울,기프트,797,31,43,3109049,271907,2837142,91520
2026-05-07,GN01,강남신세계,dept,서울,립,797,13,20,280374,0,280374,21567
2026-05-07,GN01,강남신세계,dept,서울,마사지바,797,11,17,350326,0,350326,31847
2026-05-07,GN01,강남신세계,dept,서울,바디로션바,797,7,10,203901,0,203901,29128
2026-05-07,GN01,강남신세계,dept,서울,배쓰밤,797,48,66,911208,0,911208,18983
2026-05-07,GN01,강남신세계,dept,서울,비누,797,14,16,239201,0,239201,17085
2026-05-07,GN01,강남신세계,dept,서울,샤워젤,797,13,18,348353,0,348353,26796
2026-05-07,GN01,강남신세계,dept,서울,샴푸바,797,17,24,542399,0,542399,31905
2026-05-07,GN01,강남신세계,dept,서울,액세서리,797,4,6,52129,0,52129,13032
2026-05-07,GN01,강남신세계,dept,서울,페이스마스크,797,27,40,868858,0,868858,32179
2026-05-07,GN01,강남신세계,dept,서울,헤어,797,12,20,456097,0,456097,38008
2026-05-07,HD01,홍대,street,서울,기프트,674,14,17,1272451,92350,1180101,84292
2026-05-07,HD01,홍대,street,서울,립,674,9,11,151128,0,151128,16792
2026-05-07,HD01,홍대,street,서울,마사지바,674,4,5,101710,0,101710,25427
2026-05-07,HD01,홍대,street,서울,바디로션바,674,4,5,102196,0,102196,25549
2026-05-07,HD01,홍대,street,서울,배쓰밤,674,26,31,425487,0,425487,16364
2026-05-07,HD01,홍대,street,서울,비누,674,9,12,168032,0,168032,18670
2026-05-07,HD01,홍대,street,서울,샤워젤,674,5,7,127264,0,127264,25452
2026-05-07,HD01,홍대,street,서울,샴푸바,674,13,16,357168,0,357168,27474
2026-05-07,HD01,홍대,street,서울,액세서리,674,3,4,36373,0,36373,12124
2026-05-07,HD01,홍대,street,서울,페이스마스크,674,15,21,459845,0,459845,30656
2026-05-07,HD01,홍대,street,서울,헤어,674,4,5,112376,0,112376,28094
2026-05-07,JS01,잠실롯데,dept,서울,기프트,725,30,49,3780464,276012,3504452,116815
2026-05-07,JS01,잠실롯데,dept,서울,립,725,12,16,226997,0,226997,18916
2026-05-07,JS01,잠실롯데,dept,서울,마사지바,725,8,12,246895,0,246895,30861
2026-05-07,JS01,잠실롯데,dept,서울,바디로션바,725,8,10,204731,0,204731,25591
2026-05-07,JS01,잠실롯데,dept,서울,배쓰밤,725,52,74,1055450,0,1055450,20297
2026-05-07,JS01,잠실롯데,dept,서울,비누,725,11,15,227193,0,227193,20653
2026-05-07,JS01,잠실롯데,dept,서울,샤워젤,725,9,12,230920,0,230920,25657
2026-05-07,JS01,잠실롯데,dept,서울,샴푸바,725,14,21,493742,0,493742,35267
2026-05-07,JS01,잠실롯데,dept,서울,액세서리,725,3,5,45237,0,45237,15079
2026-05-07,JS01,잠실롯데,dept,서울,페이스마스크,725,21,26,573899,0,573899,27328
2026-05-07,JS01,잠실롯데,dept,서울,헤어,725,7,9,211628,0,211628,30232
2026-05-07,YD01,여의도IFC,mall,서울,기프트,521,11,17,1248648,109004,1139644,103604
2026-05-07,YD01,여의도IFC,mall,서울,립,521,8,9,118260,0,118260,14782
